episode,reward,success,steps,epsilon,avg100
1,-2903.0,0,300,0.997,-2903.0
2,-2643.0,0,300,0.994009,-2773.0
3,-2608.5,0,300,0.991026973,-2718.1666666666665
4,-2478.5,0,300,0.988053892081,-2658.25
5,-2827.0,0,300,0.985089730404757,-2692.0
6,-1930.0,0,300,0.9821344612135428,-2565.0
7,-2648.5,0,300,0.9791880578299021,-2576.9285714285716
8,-2294.5,0,300,0.9762504936564125,-2541.625
9,-3228.0,0,300,0.9733217421754432,-2617.8888888888887
10,-2175.0,0,300,0.9704017769489168,-2573.6
11,-2328.0,0,300,0.9674905716180701,-2551.2727272727275
12,-2457.5,0,300,0.9645880999032158,-2543.4583333333335
13,-2882.5,0,300,0.9616943356035061,-2569.5384615384614
14,-2549.5,0,300,0.9588092525966956,-2568.1071428571427
15,-2244.5,0,300,0.9559328248389055,-2546.5333333333333
16,-2163.5,0,300,0.9530650263643888,-2522.59375
17,-2820.0,0,300,0.9502058312852957,-2540.0882352941176
18,-2759.0,0,300,0.9473552137914398,-2552.25
19,-2609.5,0,300,0.9445131481500655,-2555.2631578947367
20,-2792.5,0,300,0.9416796087056153,-2567.125
21,-2686.5,0,300,0.9388545698794984,-2572.809523809524
22,-2937.5,0,300,0.93603800616986,-2589.3863636363635
23,-2004.5,0,300,0.9332298921513504,-2563.9565217391305
24,-2135.0,0,300,0.9304302024748964,-2546.0833333333335
25,-2099.0,0,300,0.9276389118674717,-2528.2
26,-2450.0,0,300,0.9248559951318693,-2525.1923076923076
27,-2275.5,0,300,0.9220814271464737,-2515.9444444444443
28,-1978.0,0,300,0.9193151828650342,-2496.7321428571427
29,-2495.5,0,300,0.9165572373164391,-2496.689655172414
30,-2002.0,0,300,0.9138075656044898,-2480.2
31,-2134.0,0,300,0.9110661429076764,-2469.032258064516
32,-2616.5,0,300,0.9083329444789534,-2473.640625
33,-1826.5,0,300,0.9056079456455165,-2454.030303030303
34,-2598.0,0,300,0.90289112180858,-2458.264705882353
35,-2087.0,0,300,0.9001824484431542,-2447.657142857143
36,-1733.0,0,300,0.8974819010978248,-2427.8055555555557
37,-2941.5,0,300,0.8947894553945313,-2441.689189189189
