episode,reward,success,steps,epsilon,avg100
41,-2096.0,0,300,0.884100203995605,-2383.1463414634145
42,-2046.5,0,300,0.8814479033836181,-2375.1309523809523
43,-1856.5,0,300,0.8788035596734672,-2363.0697674418607
44,-2126.5,0,300,0.8761671489944468,-2357.693181818182
45,-2217.0,0,300,0.8735386475474635,-2354.5666666666666
46,-2018.0,0,300,0.8709180316048211,-2347.25
47,-1929.0,0,300,0.8683052775100066,-2338.351063829787
48,-1983.5,0,300,0.8657003616774767,-2330.9583333333335
49,-2321.0,0,300,0.8631032605924442,-2330.7551020408164
50,-2369.0,0,300,0.860513950810667,-2331.52
51,-2270.5,0,300,0.857932408958235,-2330.323529411765
52,-1974.5,0,300,0.8553586117313603,-2323.480769230769
53,-2089.0,0,300,0.8527925358961662,-2319.056603773585
54,-2077.5,0,300,0.8502341582884777,-2314.5833333333335
55,-2750.5,0,300,0.8476834558136123,-2322.509090909091
56,-2288.5,0,300,0.8451404054461714,-2321.901785714286
57,-2312.0,0,300,0.8426049842298329,-2321.7280701754385
58,-2198.5,0,300,0.8400771692771434,-2319.603448275862
59,-2146.5,0,300,0.837556937769312,-2316.669491525424
60,-2063.5,0,300,0.835044266956004,-2312.45
61,-2176.5,0,300,0.8325391341551359,-2310.22131147541
62,-2470.0,0,300,0.8300415167526705,-2312.798387096774
63,-1995.5,0,300,0.8275513922024125,-2307.7619047619046
64,-2065.0,0,300,0.8250687380258053,-2303.96875
65,-2222.5,0,300,0.8225935318117279,-2302.7153846153847
66,-1720.0,0,300,0.8201257512162927,-2293.8863636363635
67,-1981.5,0,300,0.8176653739626438,-2289.223880597015
68,-1875.5,0,300,0.8152123778407558,-2283.139705882353
69,-2148.5,0,300,0.8127667407072335,-2281.1884057971015
70,-1886.0,0,300,0.8103284404851119,-2275.542857142857
71,-1756.0,0,300,0.8078974551636565,-2268.225352112676
72,-1662.0,0,300,0.8054737627981655,-2259.8055555555557
73,-1837.0,0,300,0.803057341509771,-2254.013698630137
74,-2132.5,0,300,0.8006481694852418,-2252.3716216216217
75,-1936.5,0,300,0.798246224976786,-2248.16
76,-1741.5,0,300,0.7958514863018556,-2241.4934210526317
77,-1748.5,0,300,0.79346393184295,-2235.090909090909
78,-1956.5,0,300,0.7910835400474212,-2231.519230769231
79,-1342.0,0,300,0.7887102894272789,-2220.259493670886
80,-2281.0,0,300,0.7863441585589971,-2221.01875
81,-2173.0,0,300,0.78398512608332,-2220.425925925926
82,-2126.0,0,300,0.7816331707050701,-2219.2743902439024
83,-2544.0,0,300,0.7792882711929549,-2223.1867469879517
84,-2395.0,0,300,0.776950406379376,-2225.2321428571427
85,-2431.0,0,300,0.7746195551602378,-2227.6529411764704
86,-1735.0,0,300,0.7722956964947572,-2221.9244186046512
87,-1906.5,0,300,0.7699788094052729,-2218.2988505747126
88,-2720.5,0,300,0.767668872977057,-2224.005681818182
89,-668.0,1,143,0.7653658663581259,-2206.5224719101125
90,-2110.5,0,300,0.7630697687590515,-2205.4555555555557
91,-2333.5,0,300,0.7607805594527743,-2206.8626373626375
92,-1887.0,0,300,0.7584982177744161,-2203.3858695652175
93,-1526.0,0,300,0.7562227231210928,-2196.1021505376343
94,-1722.0,0,300,0.7539540549517295,-2191.058510638298
95,-1931.5,0,300,0.7516921927868743,-2188.3263157894735
96,-1835.5,0,300,0.7494371162085136,-2184.6510416666665
97,-2122.0,0,300,0.747188804859888,-2184.005154639175
98,-1761.5,0,300,0.7449472384453084,-2179.6938775510203
99,-2066.0,0,300,0.7427123967299725,-2178.5454545454545
100,-1768.5,0,300,0.7404842595397826,-2174.445
101,-1725.0,0,300,0.7382628067611632,-2163.735
102,-1900.5,0,300,0.7360480183408797,-2154.23
103,-1666.0,0,300,0.7338398742858571,-2146.285
104,-2296.5,0,300,0.7316383546629995,-2145.07
105,-2127.0,0,300,0.7294434395990105,-2141.23
106,-1709.0,0,300,0.7272551092802134,-2139.15
107,-2032.5,0,300,0.7250733439523728,-2133.67
108,-1396.0,1,300,0.7228981239205157,-2120.44
109,-1899.5,0,300,0.7207294295487541,-2112.225
110,-2012.0,0,300,0.7185672412601078,-2109.3
111,-1790.0,0,300,0.7164115395363275,-2098.93
112,-1803.5,0,300,0.7142623049177186,-2093.385
113,-1955.5,0,300,0.7121195180029655,-2091.535
114,-1790.0,0,300,0.7099831594489566,-2083.065
115,-1834.0,0,300,0.7078532099706097,-2077.72
116,-2625.0,0,300,0.7057296503406979,-2080.74
117,-1751.5,0,300,0.7036124613896758,-2073.33
118,-2089.5,0,300,0.7015016240055068,-2072.935
119,-1595.5,0,300,0.6993971191334902,-2067.25
120,-1709.0,0,300,0.6972989277760897,-2060.505
121,-1627.5,0,300,0.6952070309927615,-2051.66
122,-1914.5,0,300,0.6931214098997832,-2044.58
123,-1693.5,0,300,0.6910420456700839,-2036.15
124,-2185.0,0,300,0.6889689195330736,-2038.8
125,-2122.0,0,300,0.6869020127744744,-2034.575
126,-1885.0,0,300,0.684841306736151,-2027.61
127,-1714.0,0,300,0.6827867828159425,-2023.885
128,-1870.0,0,300,0.6807384224674947,-2021.33
129,-1901.0,0,300,0.6786962072000923,-2015.63
130,-1793.5,0,300,0.676660118578492,-2008.075
131,-1447.0,0,300,0.6746301382227565,-2006.42
