episode,reward,success,steps,epsilon,avg100
1,-2415.5,0,300,0.997,-2415.5
2,-2470.0,0,300,0.994009,-2442.75
3,-3041.0,0,300,0.991026973,-2642.1666666666665
4,-2893.0,0,300,0.988053892081,-2704.875
5,-2489.5,0,300,0.985089730404757,-2661.8
6,-2345.0,0,300,0.9821344612135428,-2609.0
7,-2436.5,0,300,0.9791880578299021,-2584.3571428571427
8,-2755.0,0,300,0.9762504936564125,-2605.6875
9,-2377.5,0,300,0.9733217421754432,-2580.3333333333335
10,-2522.0,0,300,0.9704017769489168,-2574.5
11,-3006.0,0,300,0.9674905716180701,-2613.7272727272725
12,-2250.0,0,300,0.9645880999032158,-2583.4166666666665
13,-2200.5,0,300,0.9616943356035061,-2553.9615384615386
14,-2718.5,0,300,0.9588092525966956,-2565.714285714286
15,-2608.5,0,300,0.9559328248389055,-2568.5666666666666
16,-2571.5,0,300,0.9530650263643888,-2568.75
17,-1674.0,0,300,0.9502058312852957,-2516.1176470588234
18,-2534.5,0,300,0.9473552137914398,-2517.1388888888887
19,-2180.5,0,300,0.9445131481500655,-2499.4210526315787
20,-2219.0,0,300,0.9416796087056153,-2485.4
21,-2731.5,0,300,0.9388545698794984,-2497.1190476190477
22,-2759.5,0,300,0.93603800616986,-2509.0454545454545
23,-2111.5,0,300,0.9332298921513504,-2491.7608695652175
24,-1953.0,0,300,0.9304302024748964,-2469.3125
25,-2487.0,0,300,0.9276389118674717,-2470.02
26,-2521.0,0,300,0.9248559951318693,-2471.980769230769
27,-2137.5,0,300,0.9220814271464737,-2459.5925925925926
28,-2510.0,0,300,0.9193151828650342,-2461.3928571428573
29,-2300.0,0,300,0.9165572373164391,-2455.8275862068967
30,-2633.5,0,300,0.9138075656044898,-2461.75
31,-2175.0,0,300,0.9110661429076764,-2452.5
32,-1889.5,0,300,0.9083329444789534,-2434.90625
33,-2218.5,0,300,0.9056079456455165,-2428.348484848485
34,-1654.5,0,300,0.90289112180858,-2405.5882352941176
35,-2014.5,0,300,0.9001824484431542,-2394.4142857142856
36,-2122.5,0,300,0.8974819010978248,-2386.8611111111113
37,-1813.5,0,300,0.8947894553945313,-2371.364864864865
38,-2125.5,0,300,0.8921050870283477,-2364.8947368421054
39,-2204.5,0,300,0.8894287717672626,-2360.7820512820513
40,-2025.0,0,300,0.8867604854519608,-2352.3875
41,-2345.0,0,300,0.884100203995605,-2352.2073170731705
42,-2278.5,0,300,0.8814479033836181,-2350.4523809523807
43,-2137.0,0,300,0.8788035596734672,-2345.4883720930234
44,-2398.5,0,300,0.8761671489944468,-2346.693181818182
45,-2839.0,0,300,0.8735386475474635,-2357.633333333333
46,-1991.0,0,300,0.8709180316048211,-2349.663043478261
47,-2410.5,0,300,0.8683052775100066,-2350.9574468085107
48,-2119.0,0,300,0.8657003616774767,-2346.125
49,-2673.5,0,300,0.8631032605924442,-2352.8061224489797
50,-2236.0,0,300,0.860513950810667,-2350.47
51,-2002.0,0,300,0.857932408958235,-2343.6372549019607
52,-2068.5,0,300,0.8553586117313603,-2338.346153846154
53,-2040.5,0,300,0.8527925358961662,-2332.7264150943397
54,-2199.0,0,300,0.8502341582884777,-2330.25
55,-2113.5,0,300,0.8476834558136123,-2326.309090909091
56,-2300.5,0,300,0.8451404054461714,-2325.848214285714
57,-1984.0,0,300,0.8426049842298329,-2319.8508771929824
58,-2691.5,0,300,0.8400771692771434,-2326.2586206896553
59,-2474.0,0,300,0.837556937769312,-2328.762711864407
60,-2192.5,0,300,0.835044266956004,-2326.491666666667
61,-2115.5,0,300,0.8325391341551359,-2323.032786885246
62,-2683.0,0,300,0.8300415167526705,-2328.8387096774195
63,-2340.0,0,300,0.8275513922024125,-2329.0158730158732
64,-2093.0,0,300,0.8250687380258053,-2325.328125
65,-2006.5,0,300,0.8225935318117279,-2320.423076923077
