episode,reward,success,steps,epsilon,avg100
1,-2495.5,0,300,0.997,-2495.5
2,-2329.0,0,300,0.994009,-2412.25
3,-2545.5,0,300,0.991026973,-2456.6666666666665
4,-2758.5,0,300,0.988053892081,-2532.125
5,-2520.5,0,300,0.985089730404757,-2529.8
6,-2602.5,0,300,0.9821344612135428,-2541.9166666666665
7,-2294.0,0,300,0.9791880578299021,-2506.5
8,-2254.5,0,300,0.9762504936564125,-2475.0
9,-2942.0,0,300,0.9733217421754432,-2526.8888888888887
10,-2337.5,0,300,0.9704017769489168,-2507.95
11,-2431.0,0,300,0.9674905716180701,-2500.9545454545455
12,-2517.5,0,300,0.9645880999032158,-2502.3333333333335
13,-1964.0,0,300,0.9616943356035061,-2460.923076923077
14,-2633.0,0,300,0.9588092525966956,-2473.214285714286
15,-3034.0,0,300,0.9559328248389055,-2510.6
16,-2110.0,0,300,0.9530650263643888,-2485.5625
17,-2405.0,0,300,0.9502058312852957,-2480.823529411765
18,-2525.5,0,300,0.9473552137914398,-2483.3055555555557
19,-2340.5,0,300,0.9445131481500655,-2475.7894736842104
20,-2361.0,0,300,0.9416796087056153,-2470.05
21,-2276.5,0,300,0.9388545698794984,-2460.8333333333335
22,-2594.0,0,300,0.93603800616986,-2466.8863636363635
23,-2362.0,0,300,0.9332298921513504,-2462.3260869565215
24,-3090.5,0,300,0.9304302024748964,-2488.5
25,-1969.0,0,300,0.9276389118674717,-2467.72
26,-2021.5,0,300,0.9248559951318693,-2450.5576923076924
27,-2133.0,0,300,0.9220814271464737,-2438.796296296296
28,-1829.5,0,300,0.9193151828650342,-2417.035714285714
29,-2043.5,0,300,0.9165572373164391,-2404.155172413793
30,-2062.5,0,300,0.9138075656044898,-2392.766666666667
31,-2013.5,0,300,0.9110661429076764,-2380.532258064516
32,-2499.5,0,300,0.9083329444789534,-2384.25
33,-2442.5,0,300,0.9056079456455165,-2386.0151515151515
34,-2253.5,0,300,0.90289112180858,-2382.1176470588234
35,-2489.5,0,300,0.9001824484431542,-2385.1857142857143
36,-2270.5,0,300,0.8974819010978248,-2382.0
37,-3029.5,0,300,0.8947894553945313,-2399.5
38,-2224.5,0,300,0.8921050870283477,-2394.8947368421054
39,-2103.0,0,300,0.8894287717672626,-2387.4102564102564
40,-3022.5,0,300,0.8867604854519608,-2403.2875
41,-1818.5,0,300,0.884100203995605,-2389.0243902439024
42,-1994.0,0,300,0.8814479033836181,-2379.6190476190477
43,-1918.0,0,300,0.8788035596734672,-2368.8837209302324
44,-2232.5,0,300,0.8761671489944468,-2365.784090909091
45,-2136.5,0,300,0.8735386475474635,-2360.688888888889
46,-1894.5,0,300,0.8709180316048211,-2350.554347826087
47,-2150.0,0,300,0.8683052775100066,-2346.2872340425533
48,-2389.0,0,300,0.8657003616774767,-2347.1770833333335
49,-2265.5,0,300,0.8631032605924442,-2345.5102040816328
50,-2591.5,0,300,0.860513950810667,-2350.43
51,-2056.0,0,300,0.857932408958235,-2344.656862745098
52,-2126.0,0,300,0.8553586117313603,-2340.451923076923
53,-2320.0,0,300,0.8527925358961662,-2340.066037735849
54,-2893.0,0,300,0.8502341582884777,-2350.3055555555557
