episode,reward,success,steps,epsilon,avg100
1,-2161.0,0,300,0.997,-2161.0
2,-2667.5,0,300,0.994009,-2414.25
3,-2895.0,0,300,0.991026973,-2574.5
4,-2527.5,0,300,0.988053892081,-2562.75
5,-2114.5,0,300,0.985089730404757,-2473.1
6,-2279.5,0,300,0.9821344612135428,-2440.8333333333335
7,-2035.0,0,300,0.9791880578299021,-2382.8571428571427
8,-1809.5,0,300,0.9762504936564125,-2311.1875
9,-2621.5,0,300,0.9733217421754432,-2345.6666666666665
10,-2255.0,0,300,0.9704017769489168,-2336.6
11,-2682.0,0,300,0.9674905716180701,-2368.0
12,-2955.5,0,300,0.9645880999032158,-2416.9583333333335
13,-2585.0,0,300,0.9616943356035061,-2429.8846153846152
14,-2547.5,0,300,0.9588092525966956,-2438.285714285714
15,-2445.0,0,300,0.9559328248389055,-2438.733333333333
16,-2618.5,0,300,0.9530650263643888,-2449.96875
17,-2998.5,0,300,0.9502058312852957,-2482.235294117647
18,-2068.0,0,300,0.9473552137914398,-2459.222222222222
19,-2729.0,0,300,0.9445131481500655,-2473.4210526315787
20,-2127.5,0,300,0.9416796087056153,-2456.125
21,-2842.5,0,300,0.9388545698794984,-2474.5238095238096
22,-1971.5,0,300,0.93603800616986,-2451.659090909091
23,-2425.5,0,300,0.9332298921513504,-2450.521739130435
24,-2144.0,0,300,0.9304302024748964,-2437.75
25,-2454.5,0,300,0.9276389118674717,-2438.42
26,-2593.0,0,300,0.9248559951318693,-2444.3653846153848
27,-2460.5,0,300,0.9220814271464737,-2444.962962962963
28,-1882.0,0,300,0.9193151828650342,-2424.8571428571427
29,-2327.0,0,300,0.9165572373164391,-2421.4827586206898
30,-2217.0,0,300,0.9138075656044898,-2414.6666666666665
31,-1987.5,0,300,0.9110661429076764,-2400.8870967741937
32,-2337.5,0,300,0.9083329444789534,-2398.90625
33,-2508.5,0,300,0.9056079456455165,-2402.2272727272725
34,-2343.5,0,300,0.90289112180858,-2400.5
35,-2079.0,0,300,0.9001824484431542,-2391.3142857142857
36,-3063.5,0,300,0.8974819010978248,-2409.9861111111113
37,-2176.5,0,300,0.8947894553945313,-2403.675675675676
38,-2724.5,0,300,0.8921050870283477,-2412.1184210526317
39,-2059.5,0,300,0.8894287717672626,-2403.076923076923
40,-2260.0,0,300,0.8867604854519608,-2399.5
41,-2385.0,0,300,0.884100203995605,-2399.1463414634145
42,-1809.0,0,300,0.8814479033836181,-2385.095238095238
43,-2242.0,0,300,0.8788035596734672,-2381.767441860465
44,-2200.0,0,300,0.8761671489944468,-2377.6363636363635
45,-2014.5,0,300,0.8735386475474635,-2369.5666666666666
46,-1916.0,0,300,0.8709180316048211,-2359.7065217391305
47,-1890.5,0,300,0.8683052775100066,-2349.723404255319
48,-2148.0,0,300,0.8657003616774767,-2345.5208333333335
49,-2666.5,0,300,0.8631032605924442,-2352.0714285714284
50,-2238.0,0,300,0.860513950810667,-2349.79
51,-2160.5,0,300,0.857932408958235,-2346.078431372549
52,-2143.0,0,300,0.8553586117313603,-2342.173076923077
53,-2254.0,0,300,0.8527925358961662,-2340.509433962264
54,-1850.5,0,300,0.8502341582884777,-2331.435185185185
55,-2042.0,0,300,0.8476834558136123,-2326.172727272727
56,-1921.0,0,300,0.8451404054461714,-2318.9375
57,-2717.5,0,300,0.8426049842298329,-2325.9298245614036
58,-2518.5,0,300,0.8400771692771434,-2329.25
59,-2531.0,0,300,0.837556937769312,-2332.669491525424
60,-2214.5,0,300,0.835044266956004,-2330.7
61,-1990.5,0,300,0.8325391341551359,-2325.122950819672
62,-1743.5,0,300,0.8300415167526705,-2315.7419354838707
63,-2249.0,0,300,0.8275513922024125,-2314.6825396825398
64,-2488.5,0,300,0.8250687380258053,-2317.3984375
65,-1773.5,0,300,0.8225935318117279,-2309.0307692307692
66,-1853.5,0,300,0.8201257512162927,-2302.128787878788
67,-2384.0,0,300,0.8176653739626438,-2303.3507462686566
68,-1967.5,0,300,0.8152123778407558,-2298.4117647058824
69,-2295.0,0,300,0.8127667407072335,-2298.3623188405795
70,-2053.0,0,300,0.8103284404851119,-2294.8571428571427
71,-2244.5,0,300,0.8078974551636565,-2294.1478873239435
72,-1741.5,0,300,0.8054737627981655,-2286.472222222222
73,-1864.0,0,300,0.803057341509771,-2280.6849315068494
74,-1985.5,0,300,0.8006481694852418,-2276.695945945946
75,-2308.0,0,300,0.798246224976786,-2277.1133333333332
76,-1755.5,0,300,0.7958514863018556,-2270.25
77,-2340.5,0,300,0.79346393184295,-2271.1623376623374
78,-1789.0,0,300,0.7910835400474212,-2264.980769230769
79,-1937.0,0,300,0.7887102894272789,-2260.8291139240505
