episode,reward,success,steps,epsilon,avg100
1,-2454.0,0,300,0.997,-2454.0
2,-3047.0,0,300,0.994009,-2750.5
3,-2294.5,0,300,0.991026973,-2598.5
4,-2775.0,0,300,0.988053892081,-2642.625
5,-2641.5,0,300,0.985089730404757,-2642.4
6,-1916.0,0,300,0.9821344612135428,-2521.3333333333335
7,-2409.0,0,300,0.9791880578299021,-2505.285714285714
8,-2600.0,0,300,0.9762504936564125,-2517.125
9,-2818.5,0,300,0.9733217421754432,-2550.6111111111113
10,-2583.0,0,300,0.9704017769489168,-2553.85
11,-2161.5,0,300,0.9674905716180701,-2518.181818181818
12,-2296.0,0,300,0.9645880999032158,-2499.6666666666665
13,-2004.0,0,300,0.9616943356035061,-2461.5384615384614
14,-2322.5,0,300,0.9588092525966956,-2451.6071428571427
15,-2476.0,0,300,0.9559328248389055,-2453.233333333333
16,-2235.5,0,300,0.9530650263643888,-2439.625
17,-2337.5,0,300,0.9502058312852957,-2433.6176470588234
18,-2795.0,0,300,0.9473552137914398,-2453.6944444444443
19,-2884.5,0,300,0.9445131481500655,-2476.3684210526317
20,-2482.0,0,300,0.9416796087056153,-2476.65
21,-2002.0,0,300,0.9388545698794984,-2454.0476190476193
22,-2062.5,0,300,0.93603800616986,-2436.25
23,-2752.0,0,300,0.9332298921513504,-2449.978260869565
24,-2390.5,0,300,0.9304302024748964,-2447.5
25,-2727.0,0,300,0.9276389118674717,-2458.68
26,-2442.0,0,300,0.9248559951318693,-2458.0384615384614
27,-2560.0,0,300,0.9220814271464737,-2461.814814814815
28,-2331.0,0,300,0.9193151828650342,-2457.1428571428573
29,-2434.0,0,300,0.9165572373164391,-2456.344827586207
30,-2182.0,0,300,0.9138075656044898,-2447.2
31,-2162.5,0,300,0.9110661429076764,-2438.016129032258
32,-2466.0,0,300,0.9083329444789534,-2438.890625
33,-2059.0,0,300,0.9056079456455165,-2427.378787878788
34,-1900.5,0,300,0.90289112180858,-2411.8823529411766
35,-1777.0,0,300,0.9001824484431542,-2393.7428571428572
36,-2436.0,0,300,0.8974819010978248,-2394.9166666666665
37,-2438.0,0,300,0.8947894553945313,-2396.0810810810813
38,-2400.0,0,300,0.8921050870283477,-2396.184210526316
39,-2383.5,0,300,0.8894287717672626,-2395.858974358974
40,-2298.5,0,300,0.8867604854519608,-2393.425
