episode,reward,success,steps,epsilon,avg100
1,-2433.5,0,300,0.997,-2433.5
2,-2271.0,0,300,0.994009,-2352.25
3,-2055.5,0,300,0.991026973,-2253.3333333333335
4,-2734.0,0,300,0.988053892081,-2373.5
5,-2635.5,0,300,0.985089730404757,-2425.9
6,-1962.5,0,300,0.9821344612135428,-2348.6666666666665
7,-2852.0,0,300,0.9791880578299021,-2420.5714285714284
8,-2572.0,0,300,0.9762504936564125,-2439.5
9,-2532.5,0,300,0.9733217421754432,-2449.8333333333335
10,-2205.5,0,300,0.9704017769489168,-2425.4
11,-2283.0,0,300,0.9674905716180701,-2412.4545454545455
12,-1996.0,0,300,0.9645880999032158,-2377.75
13,-2441.0,0,300,0.9616943356035061,-2382.6153846153848
14,-2674.0,0,300,0.9588092525966956,-2403.4285714285716
15,-2656.0,0,300,0.9559328248389055,-2420.266666666667
16,-1978.5,0,300,0.9530650263643888,-2392.65625
17,-2545.0,0,300,0.9502058312852957,-2401.6176470588234
18,-2225.5,0,300,0.9473552137914398,-2391.8333333333335
19,-2540.0,0,300,0.9445131481500655,-2399.6315789473683
20,-2144.0,0,300,0.9416796087056153,-2386.85
21,-2418.0,0,300,0.9388545698794984,-2388.3333333333335
22,-1742.0,0,300,0.93603800616986,-2358.9545454545455
23,-1841.0,0,300,0.9332298921513504,-2336.4347826086955
24,-1996.5,0,300,0.9304302024748964,-2322.2708333333335
25,-2115.0,0,300,0.9276389118674717,-2313.98
26,-1977.5,0,300,0.9248559951318693,-2301.0384615384614
27,-2172.0,0,300,0.9220814271464737,-2296.259259259259
28,-2353.0,0,300,0.9193151828650342,-2298.285714285714
29,-2218.5,0,300,0.9165572373164391,-2295.5344827586205
30,-1936.5,0,300,0.9138075656044898,-2283.5666666666666
31,-2323.0,0,300,0.9110661429076764,-2284.8387096774195
32,-2272.5,0,300,0.9083329444789534,-2284.453125
33,-2338.5,0,300,0.9056079456455165,-2286.090909090909
34,-2768.0,0,300,0.90289112180858,-2300.264705882353
35,-2438.0,0,300,0.9001824484431542,-2304.2
36,-2382.5,0,300,0.8974819010978248,-2306.375
37,-2591.0,0,300,0.8947894553945313,-2314.0675675675675
38,-2010.0,0,300,0.8921050870283477,-2306.065789473684
39,-2213.5,0,300,0.8894287717672626,-2303.6923076923076
40,-2199.0,0,300,0.8867604854519608,-2301.075
41,-2694.5,0,300,0.884100203995605,-2310.670731707317
42,-2228.5,0,300,0.8814479033836181,-2308.714285714286
43,-2510.5,0,300,0.8788035596734672,-2313.406976744186
44,-1951.0,0,300,0.8761671489944468,-2305.1704545454545
45,-2523.0,0,300,0.8735386475474635,-2310.011111111111
46,-1445.5,0,300,0.8709180316048211,-2291.217391304348
47,-2206.5,0,300,0.8683052775100066,-2289.4148936170213
48,-1766.5,0,300,0.8657003616774767,-2278.5208333333335
49,-2204.0,0,300,0.8631032605924442,-2277.0
50,-2292.5,0,300,0.860513950810667,-2277.31
51,-2112.0,0,300,0.857932408958235,-2274.0686274509803
52,-1975.5,0,300,0.8553586117313603,-2268.326923076923
53,-2155.5,0,300,0.8527925358961662,-2266.198113207547
54,-2204.0,0,300,0.8502341582884777,-2265.046296296296
55,-1690.5,0,300,0.8476834558136123,-2254.6
56,-2080.5,0,300,0.8451404054461714,-2251.4910714285716
57,-2153.5,0,300,0.8426049842298329,-2249.7719298245615
58,-2171.0,0,300,0.8400771692771434,-2248.4137931034484
59,-2170.0,0,300,0.837556937769312,-2247.084745762712
60,-1946.5,0,300,0.835044266956004,-2242.075
61,-1526.0,0,300,0.8325391341551359,-2230.3360655737706
62,-1864.5,0,300,0.8300415167526705,-2224.435483870968
63,-2273.0,0,300,0.8275513922024125,-2225.2063492063494
64,-1922.0,0,300,0.8250687380258053,-2220.46875
65,-1930.0,0,300,0.8225935318117279,-2216.0
66,-1802.0,0,300,0.8201257512162927,-2209.7272727272725
67,-1851.5,0,300,0.8176653739626438,-2204.3805970149256
