episode,reward,success,steps,epsilon,avg100
1,-2958.5,0,300,0.997,-2958.5
2,-2553.5,0,300,0.994009,-2756.0
3,-2371.0,0,300,0.991026973,-2627.6666666666665
4,-2941.0,0,300,0.988053892081,-2706.0
5,-2395.5,0,300,0.985089730404757,-2643.9
6,-2304.5,0,300,0.9821344612135428,-2587.3333333333335
7,-2182.0,0,300,0.9791880578299021,-2529.4285714285716
8,-2181.5,0,300,0.9762504936564125,-2485.9375
9,-2300.0,0,300,0.9733217421754432,-2465.277777777778
10,-2659.5,0,300,0.9704017769489168,-2484.7
11,-2940.0,0,300,0.9674905716180701,-2526.090909090909
12,-2439.5,0,300,0.9645880999032158,-2518.875
13,-2277.5,0,300,0.9616943356035061,-2500.3076923076924
14,-2502.0,0,300,0.9588092525966956,-2500.4285714285716
15,-3069.5,0,300,0.9559328248389055,-2538.366666666667
16,-2352.5,0,300,0.9530650263643888,-2526.75
17,-2649.0,0,300,0.9502058312852957,-2533.9411764705883
18,-2569.5,0,300,0.9473552137914398,-2535.9166666666665
19,-2418.0,0,300,0.9445131481500655,-2529.7105263157896
20,-2301.5,0,300,0.9416796087056153,-2518.3
21,-2434.5,0,300,0.9388545698794984,-2514.309523809524
22,-2366.0,0,300,0.93603800616986,-2507.568181818182
23,-2255.0,0,300,0.9332298921513504,-2496.586956521739
24,-2663.0,0,300,0.9304302024748964,-2503.5208333333335
25,-2880.5,0,300,0.9276389118674717,-2518.6
26,-2401.0,0,300,0.9248559951318693,-2514.076923076923
27,-1940.5,0,300,0.9220814271464737,-2492.8333333333335
28,-2388.0,0,300,0.9193151828650342,-2489.089285714286
29,-2307.5,0,300,0.9165572373164391,-2482.8275862068967
30,-2370.0,0,300,0.9138075656044898,-2479.0666666666666
31,-2486.0,0,300,0.9110661429076764,-2479.2903225806454
32,-2097.0,0,300,0.9083329444789534,-2467.34375
33,-2915.5,0,300,0.9056079456455165,-2480.9242424242425
34,-1918.0,0,300,0.90289112180858,-2464.3676470588234
35,-2570.0,0,300,0.9001824484431542,-2467.385714285714
36,-2531.0,0,300,0.8974819010978248,-2469.152777777778
37,-2311.5,0,300,0.8947894553945313,-2464.891891891892
38,-2014.5,0,300,0.8921050870283477,-2453.0394736842104
39,-2213.0,0,300,0.8894287717672626,-2446.8846153846152
40,-2028.0,0,300,0.8867604854519608,-2436.4125
41,-2273.0,0,300,0.884100203995605,-2432.4268292682927
42,-2084.5,0,300,0.8814479033836181,-2424.1428571428573
43,-2053.5,0,300,0.8788035596734672,-2415.5232558139537
44,-2131.5,0,300,0.8761671489944468,-2409.068181818182
45,-2370.0,0,300,0.8735386475474635,-2408.2
46,-2078.0,0,300,0.8709180316048211,-2401.021739130435
47,-2246.0,0,300,0.8683052775100066,-2397.723404255319
48,-2021.0,0,300,0.8657003616774767,-2389.875
49,-2067.5,0,300,0.8631032605924442,-2383.295918367347
50,-1849.5,0,300,0.860513950810667,-2372.62
51,-1976.0,0,300,0.857932408958235,-2364.843137254902
52,-2104.0,0,300,0.8553586117313603,-2359.826923076923
53,-2054.0,0,300,0.8527925358961662,-2354.056603773585
54,-3006.5,0,300,0.8502341582884777,-2366.1388888888887
55,-2156.0,0,300,0.8476834558136123,-2362.318181818182
56,-2268.5,0,300,0.8451404054461714,-2360.6428571428573
57,-1923.5,0,300,0.8426049842298329,-2352.9736842105262
58,-2162.0,0,300,0.8400771692771434,-2349.6810344827586
59,-1789.5,0,300,0.837556937769312,-2340.186440677966
60,-2485.0,0,300,0.835044266956004,-2342.6
61,-2031.5,0,300,0.8325391341551359,-2337.5
62,-1803.5,0,300,0.8300415167526705,-2328.8870967741937
63,-2145.5,0,300,0.8275513922024125,-2325.9761904761904
64,-2020.0,0,300,0.8250687380258053,-2321.1953125
65,-2311.5,0,300,0.8225935318117279,-2321.0461538461536
66,-2188.5,0,300,0.8201257512162927,-2319.037878787879
67,-2077.5,0,300,0.8176653739626438,-2315.4328358208954
68,-1974.5,0,300,0.8152123778407558,-2310.419117647059
69,-2043.5,0,300,0.8127667407072335,-2306.550724637681
70,-2005.5,0,300,0.8103284404851119,-2302.25
71,-2130.0,0,300,0.8078974551636565,-2299.823943661972
72,-1509.0,0,300,0.8054737627981655,-2288.840277777778
73,-1649.0,0,300,0.803057341509771,-2280.0753424657532
74,-2336.5,0,300,0.8006481694852418,-2280.837837837838
75,-2005.0,0,300,0.798246224976786,-2277.16
76,-1779.0,0,300,0.7958514863018556,-2270.6052631578946
77,-2162.0,0,300,0.79346393184295,-2269.194805194805
78,-2186.5,0,300,0.7910835400474212,-2268.1346153846152
79,-2363.0,0,300,0.7887102894272789,-2269.3354430379745
80,-2175.5,0,300,0.7863441585589971,-2268.1625
81,-2216.5,0,300,0.78398512608332,-2267.5246913580245
82,-1896.0,0,300,0.7816331707050701,-2262.993902439024
83,-1717.0,0,300,0.7792882711929549,-2256.4156626506024
84,-1715.5,0,300,0.776950406379376,-2249.9761904761904
85,-1566.0,0,300,0.7746195551602378,-2241.929411764706
86,-2379.0,0,300,0.7722956964947572,-2243.5232558139537
87,-2264.0,0,300,0.7699788094052729,-2243.7586206896553
88,-1761.5,0,300,0.767668872977057,-2238.278409090909
89,-2081.0,0,300,0.7653658663581259,-2236.5112359550562
90,-2208.0,0,300,0.7630697687590515,-2236.1944444444443
91,-1590.0,1,290,0.7607805594527743,-2229.0934065934066
92,-2040.5,0,300,0.7584982177744161,-2227.0434782608695
93,-1818.0,0,300,0.7562227231210928,-2222.6451612903224
94,-797.0,1,153,0.7539540549517295,-2207.478723404255
95,-2003.0,0,300,0.7516921927868743,-2205.3263157894735
96,-1858.0,0,300,0.7494371162085136,-2201.7083333333335
97,-1872.5,0,300,0.747188804859888,-2198.314432989691
98,-1665.5,0,300,0.7449472384453084,-2192.877551020408
99,-1706.0,0,300,0.7427123967299725,-2187.959595959596
100,-1677.5,0,300,0.7404842595397826,-2182.855
101,-1738.5,0,300,0.7382628067611632,-2170.655
102,-1769.0,0,300,0.7360480183408797,-2162.81
103,-1711.0,0,300,0.7338398742858571,-2156.21
104,-1724.5,0,300,0.7316383546629995,-2144.045
105,-1875.5,0,300,0.7294434395990105,-2138.845
106,-2005.0,0,300,0.7272551092802134,-2135.85
107,-1790.5,0,300,0.7250733439523728,-2131.935
108,-1803.5,0,300,0.7228981239205157,-2128.155
109,-1671.0,1,300,0.7207294295487541,-2121.865
110,-1956.5,0,300,0.7185672412601078,-2114.835
111,-1664.0,0,300,0.7164115395363275,-2102.075
112,-1588.0,0,300,0.7142623049177186,-2093.56
113,-1725.5,0,300,0.7121195180029655,-2088.04
114,-1821.0,0,300,0.7099831594489566,-2081.23
115,-1580.5,0,300,0.7078532099706097,-2066.34
116,-1777.0,0,300,0.7057296503406979,-2060.585
117,-1737.5,0,300,0.7036124613896758,-2051.47
118,-1836.0,0,300,0.7015016240055068,-2044.135
119,-1837.0,0,300,0.6993971191334902,-2038.325
120,-1627.0,0,300,0.6972989277760897,-2031.58
121,-1334.0,0,300,0.6952070309927615,-2020.575
122,-1684.0,0,300,0.6931214098997832,-2013.755
123,-1026.0,1,211,0.6910420456700839,-2001.465
124,-1647.5,0,300,0.6889689195330736,-1991.31
125,-1453.0,0,300,0.6869020127744744,-1977.035
126,-1541.5,0,300,0.684841306736151,-1968.44
127,-1667.0,0,300,0.6827867828159425,-1965.705
128,-1624.0,0,300,0.6807384224674947,-1958.065
129,-1453.5,0,300,0.6786962072000923,-1949.525
130,-1566.5,0,300,0.676660118578492,-1941.49
131,-1350.5,0,300,0.6746301382227565,-1930.135
132,-2165.5,0,300,0.6726062478080883,-1930.82
133,-1397.0,0,300,0.6705884290646641,-1915.635
134,-1595.0,0,300,0.66857666377747,-1912.405
135,-2080.5,0,300,0.6665709337861376,-1907.51
136,-1883.0,0,300,0.6645712209847792,-1901.03
137,-1835.5,0,300,0.6625775073218249,-1896.27
138,-1585.0,0,300,0.6605897747998594,-1891.975
139,-1300.0,0,300,0.6586080054754598,-1882.845
140,-759.0,1,174,0.6566321814590335,-1870.155
141,-1884.0,0,300,0.6546622849146564,-1866.265
142,-1583.5,0,300,0.6526982980599124,-1861.255
143,-1707.0,0,300,0.6507402031657327,-1857.79
144,-1307.5,0,300,0.6487879825562355,-1849.55
145,-1527.5,0,300,0.6468416186085668,-1841.125
146,-1721.0,0,300,0.6449010937527411,-1837.555
147,-1723.0,0,300,0.6429663904714829,-1832.325
148,-625.0,1,156,0.6410374913000684,-1818.365
149,-2041.0,0,300,0.6391143788261682,-1818.1
150,-1607.5,0,300,0.6371970356896897,-1815.68
151,-1530.0,0,300,0.6352854445826206,-1811.22
152,-1719.5,0,300,0.6333795882488727,-1807.375
153,-1062.0,1,215,0.6314794494841262,-1797.455
154,-1601.5,0,300,0.6295850111356738,-1783.405
155,-1178.0,0,300,0.6276962561022668,-1773.625
156,-807.0,1,182,0.62581316733396,-1759.01
157,-1823.0,0,300,0.623935727831958,-1758.005
158,-1497.5,0,300,0.6220639206484622,-1751.36
159,-1727.5,0,300,0.6201977288865168,-1750.74
160,-1504.5,0,300,0.6183371356998573,-1740.935
161,-1778.0,0,300,0.6164821242927577,-1738.4
162,-1096.5,0,300,0.6146326779198794,-1731.33
163,-399.0,1,141,0.6127887798861198,-1713.865
164,-1522.0,0,300,0.6109504135464614,-1708.885
165,-604.0,1,123,0.609117562305822,-1691.81
166,-323.0,1,113,0.6072902096189046,-1673.155
167,-584.0,1,193,0.6054683389900478,-1658.22
168,-1584.0,0,300,0.6036519339730777,-1654.315
169,-828.0,1,190,0.6018409781711584,-1642.16
170,-1368.0,0,300,0.6000354552366449,-1635.785
171,-1559.0,0,300,0.598235348870935,-1630.075
172,-1418.5,0,300,0.5964406428243222,-1629.17
173,-1541.5,0,300,0.5946513208958493,-1628.095
174,-711.0,1,164,0.5928673669331617,-1611.84
175,-1305.5,0,300,0.5910887648323622,-1604.845
176,-213.0,1,96,0.5893154985378651,-1589.185
177,-412.0,1,119,0.5875475520422515,-1571.685
178,-533.0,1,129,0.5857849093861247,-1555.15
179,-651.0,1,127,0.5840275546579663,-1538.03
180,-683.0,1,183,0.5822754719939924,-1523.105
181,-1179.0,1,282,0.5805286455780104,-1512.73
182,-695.0,1,163,0.5787870596412764,-1500.72
183,-1189.0,0,300,0.5770506984623526,-1495.44
184,-330.0,1,143,0.5753195463669655,-1481.585
