episode,reward,success,steps,epsilon,avg100
112,-1579.0,1,282,0.7142623049177186,-2090.115
113,-1756.0,0,300,0.7121195180029655,-2081.03
114,-1360.0,1,271,0.7099831594489566,-2066.95
115,-1911.0,0,300,0.7078532099706097,-2064.37
116,-1542.0,0,300,0.7057296503406979,-2055.37
117,-1916.5,0,300,0.7036124613896758,-2053.47
118,-1729.5,0,300,0.7015016240055068,-2041.7
119,-1413.0,1,270,0.6993971191334902,-2026.305
120,-1663.0,0,300,0.6972989277760897,-2020.745
121,-934.0,1,175,0.6952070309927615,-2009.685
122,-1265.0,1,272,0.6931214098997832,-1996.855
123,-1806.5,0,300,0.6910420456700839,-1993.48
124,-1709.5,0,300,0.6889689195330736,-1989.655
125,-1947.0,0,300,0.6869020127744744,-1988.02
126,-2017.0,0,300,0.684841306736151,-1982.355
127,-2038.5,0,300,0.6827867828159425,-1977.725
128,-1446.5,0,300,0.6807384224674947,-1972.435
129,-1605.5,0,300,0.6786962072000923,-1971.525
130,-1424.0,0,300,0.676660118578492,-1960.595
131,-994.0,1,208,0.6746301382227565,-1948.635
132,-1679.0,0,300,0.6726062478080883,-1940.58
133,-1809.5,0,300,0.6705884290646641,-1941.04
134,-1619.0,0,300,0.66857666377747,-1935.285
135,-1561.0,0,300,0.6665709337861376,-1930.335
136,-1665.5,0,300,0.6645712209847792,-1926.63
137,-1520.0,0,300,0.6625775073218249,-1920.635
138,-1721.0,0,300,0.6605897747998594,-1915.91
139,-1455.0,0,300,0.6586080054754598,-1906.12
140,-1775.0,0,300,0.6566321814590335,-1895.885
141,-586.0,1,161,0.6546622849146564,-1881.815
142,-688.0,1,155,0.6526982980599124,-1865.93
143,-1768.0,1,299,0.6507402031657327,-1866.305
144,-1551.5,0,300,0.6487879825562355,-1858.075
145,-1045.0,1,239,0.6468416186085668,-1847.015
146,-1528.0,0,300,0.6449010937527411,-1839.89
147,-1104.0,1,264,0.6429663904714829,-1828.1
148,-1834.5,0,300,0.6410374913000684,-1826.82
149,-1591.5,0,300,0.6391143788261682,-1824.085
150,-1247.0,1,271,0.6371970356896897,-1814.865
151,-1942.0,0,300,0.6352854445826206,-1814.52
152,-984.0,1,215,0.6333795882488727,-1800.92
153,-1080.0,1,225,0.6314794494841262,-1795.24
154,-1032.0,1,197,0.6295850111356738,-1782.01
155,-892.0,1,197,0.6276962561022668,-1765.945
156,-1670.0,0,300,0.62581316733396,-1762.465
157,-1736.0,0,300,0.623935727831958,-1760.875
158,-904.0,1,262,0.6220639206484622,-1748.145
159,-1154.0,1,246,0.6201977288865168,-1738.19
160,-1131.0,1,256,0.6183371356998573,-1729.97
161,-1248.0,1,230,0.6164821242927577,-1721.18
162,-2125.0,0,300,0.6146326779198794,-1719.325
163,-553.0,1,158,0.6127887798861198,-1704.78
164,-1347.0,1,295,0.6109504135464614,-1697.21
165,-1577.0,0,300,0.609117562305822,-1690.345
166,-1451.0,0,300,0.6072902096189046,-1682.19
167,-589.0,1,156,0.6054683389900478,-1665.735
168,-771.0,1,201,0.6036519339730777,-1653.015
169,-1325.0,0,300,0.6018409781711584,-1647.59
170,-735.0,1,214,0.6000354552366449,-1632.935
171,-951.0,1,219,0.598235348870935,-1615.62
172,-1415.0,0,300,0.5964406428243222,-1606.345
173,-1578.0,0,300,0.5946513208958493,-1603.455
174,-625.0,1,165,0.5928673669331617,-1590.595
175,-1688.5,0,300,0.5910887648323622,-1589.655
176,-272.0,1,116,0.5893154985378651,-1573.23
177,-1366.0,0,300,0.5875475520422515,-1565.58
178,-554.0,1,141,0.5857849093861247,-1546.705
179,-1294.5,0,300,0.5840275546579663,-1544.825
180,-373.0,1,117,0.5822754719939924,-1527.0
181,-903.0,1,194,0.5805286455780104,-1515.33
182,-332.0,1,113,0.5787870596412764,-1499.745
183,-1052.0,1,222,0.5770506984623526,-1493.285
184,-1119.0,1,271,0.5753195463669655,-1489.29
185,-448.0,1,145,0.5735935877278646,-1475.235
186,-1001.0,1,250,0.571872806964681,-1465.945
187,-1230.0,1,287,0.5701571885437869,-1450.12
188,-818.0,1,225,0.5684467169781556,-1435.695
189,-1515.5,0,300,0.5667413768272211,-1435.96
190,-414.0,1,125,0.5650411526967395,-1422.085
191,-1620.0,1,281,0.5633460292386493,-1421.565
192,-749.0,1,194,0.5616559911509333,-1405.345
193,-576.0,1,172,0.5599710231774805,-1392.175
194,-403.0,1,175,0.5582911101079481,-1372.42
195,-1591.5,0,300,0.5566162367776242,-1368.955
196,-657.0,1,163,0.5549463880672914,-1355.56
197,-669.0,1,205,0.5532815489030894,-1347.68
198,-1519.0,1,290,0.5516217042563801,-1343.315
199,-554.0,1,128,0.549966839143611,-1329.205
200,-1403.5,0,300,0.5483169386261801,-1325.415
201,-776.0,1,212,0.5466719878103016,-1314.505
202,-1157.0,1,291,0.5450319718468707,-1307.725
203,-498.0,1,181,0.5433968759313301,-1292.69
204,-757.0,1,181,0.5417666853035361,-1282.025
205,-592.0,1,150,0.5401413852476254,-1272.055
