episode,reward,success,steps,epsilon,avg100
1,-2659.5,0,300,0.997,-2659.5
2,-2452.5,0,300,0.994009,-2556.0
3,-1974.0,0,300,0.991026973,-2362.0
4,-3270.5,0,300,0.988053892081,-2589.125
5,-2793.0,0,300,0.985089730404757,-2629.9
6,-2606.0,0,300,0.9821344612135428,-2625.9166666666665
7,-2235.5,0,300,0.9791880578299021,-2570.1428571428573
8,-2913.5,0,300,0.9762504936564125,-2613.0625
9,-2068.0,0,300,0.9733217421754432,-2552.5
10,-2607.5,0,300,0.9704017769489168,-2558.0
11,-2164.0,0,300,0.9674905716180701,-2522.181818181818
12,-2454.5,0,300,0.9645880999032158,-2516.5416666666665
13,-2218.5,0,300,0.9616943356035061,-2493.6153846153848
14,-2576.5,0,300,0.9588092525966956,-2499.535714285714
15,-2870.0,0,300,0.9559328248389055,-2524.233333333333
16,-1962.0,0,300,0.9530650263643888,-2489.09375
17,-2300.0,0,300,0.9502058312852957,-2477.970588235294
18,-2185.0,0,300,0.9473552137914398,-2461.6944444444443
19,-2593.0,0,300,0.9445131481500655,-2468.6052631578946
20,-2132.5,0,300,0.9416796087056153,-2451.8
21,-2195.5,0,300,0.9388545698794984,-2439.595238095238
22,-2736.5,0,300,0.93603800616986,-2453.090909090909
23,-1951.0,0,300,0.9332298921513504,-2431.2608695652175
24,-2477.0,0,300,0.9304302024748964,-2433.1666666666665
25,-2010.5,0,300,0.9276389118674717,-2416.26
26,-2624.0,0,300,0.9248559951318693,-2424.25
27,-2239.0,0,300,0.9220814271464737,-2417.3888888888887
28,-2384.5,0,300,0.9193151828650342,-2416.214285714286
29,-2500.0,0,300,0.9165572373164391,-2419.103448275862
30,-2193.0,0,300,0.9138075656044898,-2411.5666666666666
31,-2252.5,0,300,0.9110661429076764,-2406.435483870968
32,-2008.5,0,300,0.9083329444789534,-2394.0
33,-2064.0,0,300,0.9056079456455165,-2384.0
34,-2141.5,0,300,0.90289112180858,-2376.8676470588234
35,-2526.0,0,300,0.9001824484431542,-2381.1285714285714
36,-2405.0,0,300,0.8974819010978248,-2381.7916666666665
37,-2542.5,0,300,0.8947894553945313,-2386.135135135135
38,-2516.5,0,300,0.8921050870283477,-2389.565789473684
39,-1780.0,0,300,0.8894287717672626,-2373.9358974358975
40,-2070.0,0,300,0.8867604854519608,-2366.3375
41,-2582.0,0,300,0.884100203995605,-2371.5975609756097
42,-2349.5,0,300,0.8814479033836181,-2371.0714285714284
43,-2341.5,0,300,0.8788035596734672,-2370.3837209302324
44,-2862.0,0,300,0.8761671489944468,-2381.556818181818
45,-2586.0,0,300,0.8735386475474635,-2386.1
46,-2459.0,0,300,0.8709180316048211,-2387.6847826086955
47,-2241.0,0,300,0.8683052775100066,-2384.563829787234
48,-2235.0,0,300,0.8657003616774767,-2381.4479166666665
49,-2214.0,0,300,0.8631032605924442,-2378.030612244898
50,-1956.5,0,300,0.860513950810667,-2369.6
51,-2181.5,0,300,0.857932408958235,-2365.9117647058824
52,-2162.0,0,300,0.8553586117313603,-2361.9903846153848
