episode,reward,success,steps,epsilon,avg100
1,-2521.0,0,300,0.997,-2521.0
2,-2692.5,0,300,0.994009,-2606.75
3,-2845.0,0,300,0.991026973,-2686.1666666666665
4,-2291.0,0,300,0.988053892081,-2587.375
5,-2884.5,0,300,0.985089730404757,-2646.8
6,-2461.5,0,300,0.9821344612135428,-2615.9166666666665
7,-3190.5,0,300,0.9791880578299021,-2698.0
8,-2258.0,0,300,0.9762504936564125,-2643.0
9,-2519.0,0,300,0.9733217421754432,-2629.222222222222
10,-2958.5,0,300,0.9704017769489168,-2662.15
11,-2901.5,0,300,0.9674905716180701,-2683.909090909091
12,-1947.0,0,300,0.9645880999032158,-2622.5
13,-2958.0,0,300,0.9616943356035061,-2648.3076923076924
14,-2611.5,0,300,0.9588092525966956,-2645.6785714285716
15,-2603.5,0,300,0.9559328248389055,-2642.866666666667
16,-2439.5,0,300,0.9530650263643888,-2630.15625
17,-2577.5,0,300,0.9502058312852957,-2627.0588235294117
18,-2233.0,0,300,0.9473552137914398,-2605.1666666666665
19,-1967.5,0,300,0.9445131481500655,-2571.6052631578946
20,-2726.5,0,300,0.9416796087056153,-2579.35
21,-2227.0,0,300,0.9388545698794984,-2562.5714285714284
22,-2329.5,0,300,0.93603800616986,-2551.9772727272725
23,-2714.0,0,300,0.9332298921513504,-2559.021739130435
24,-2416.0,0,300,0.9304302024748964,-2553.0625
25,-2676.0,0,300,0.9276389118674717,-2557.98
26,-2388.5,0,300,0.9248559951318693,-2551.4615384615386
27,-2453.5,0,300,0.9220814271464737,-2547.8333333333335
28,-2233.5,0,300,0.9193151828650342,-2536.6071428571427
29,-2136.0,0,300,0.9165572373164391,-2522.793103448276
30,-2727.5,0,300,0.9138075656044898,-2529.616666666667
31,-2434.0,0,300,0.9110661429076764,-2526.532258064516
32,-2493.0,0,300,0.9083329444789534,-2525.484375
33,-2692.5,0,300,0.9056079456455165,-2530.5454545454545
34,-2859.0,0,300,0.90289112180858,-2540.205882352941
35,-2310.0,0,300,0.9001824484431542,-2533.6285714285714
36,-2034.5,0,300,0.8974819010978248,-2519.7638888888887
37,-2263.0,0,300,0.8947894553945313,-2512.824324324324
38,-2424.5,0,300,0.8921050870283477,-2510.5
39,-2762.5,0,300,0.8894287717672626,-2516.9615384615386
40,-1838.0,0,300,0.8867604854519608,-2499.9875
41,-2440.0,0,300,0.884100203995605,-2498.5243902439024
42,-1922.5,0,300,0.8814479033836181,-2484.809523809524
43,-2409.5,0,300,0.8788035596734672,-2483.0581395348836
44,-2029.0,0,300,0.8761671489944468,-2472.7386363636365
45,-1950.5,0,300,0.8735386475474635,-2461.133333333333
46,-1865.0,0,300,0.8709180316048211,-2448.1739130434785
47,-2313.5,0,300,0.8683052775100066,-2445.308510638298
48,-2438.5,0,300,0.8657003616774767,-2445.1666666666665
49,-3132.5,0,300,0.8631032605924442,-2459.1938775510203
50,-1951.0,0,300,0.860513950810667,-2449.03
51,-1837.0,0,300,0.857932408958235,-2437.029411764706
52,-2118.5,0,300,0.8553586117313603,-2430.903846153846
53,-1948.5,0,300,0.8527925358961662,-2421.801886792453
54,-2144.0,0,300,0.8502341582884777,-2416.6574074074074
55,-2359.5,0,300,0.8476834558136123,-2415.6181818181817
56,-2073.0,0,300,0.8451404054461714,-2409.5
57,-2611.0,0,300,0.8426049842298329,-2413.035087719298
58,-2509.0,0,300,0.8400771692771434,-2414.689655172414
59,-2146.5,0,300,0.837556937769312,-2410.14406779661
60,-2036.0,0,300,0.835044266956004,-2403.9083333333333
61,-1717.0,0,300,0.8325391341551359,-2392.6475409836066
62,-1896.5,0,300,0.8300415167526705,-2384.6451612903224
63,-1923.0,0,300,0.8275513922024125,-2377.3174603174602
64,-1933.5,0,300,0.8250687380258053,-2370.3828125
65,-2057.0,0,300,0.8225935318117279,-2365.5615384615385
66,-2626.0,0,300,0.8201257512162927,-2369.507575757576
67,-2090.5,0,300,0.8176653739626438,-2365.3432835820895
68,-1832.0,0,300,0.8152123778407558,-2357.5
69,-1973.0,1,272,0.8127667407072335,-2351.927536231884
70,-1726.0,0,300,0.8103284404851119,-2342.9857142857145
71,-1904.0,0,300,0.8078974551636565,-2336.8028169014083
72,-2263.5,0,300,0.8054737627981655,-2335.784722222222
73,-2074.5,0,300,0.803057341509771,-2332.205479452055
74,-2337.5,0,300,0.8006481694852418,-2332.277027027027
75,-2221.5,0,300,0.798246224976786,-2330.8
76,-2079.5,0,300,0.7958514863018556,-2327.4934210526317
77,-2140.0,0,300,0.79346393184295,-2325.0584415584417
78,-2169.0,0,300,0.7910835400474212,-2323.0576923076924
79,-1963.0,0,300,0.7887102894272789,-2318.5
80,-1731.5,0,300,0.7863441585589971,-2311.1625
81,-1643.5,0,300,0.78398512608332,-2302.91975308642
82,-1754.5,0,300,0.7816331707050701,-2296.231707317073
83,-1805.5,0,300,0.7792882711929549,-2290.3192771084337
84,-2015.0,0,300,0.776950406379376,-2287.0416666666665
85,-1848.5,0,300,0.7746195551602378,-2281.8823529411766
86,-1962.0,0,300,0.7722956964947572,-2278.1627906976746
87,-1728.0,0,300,0.7699788094052729,-2271.8390804597702
88,-2203.0,0,300,0.767668872977057,-2271.056818181818
89,-2028.5,0,300,0.7653658663581259,-2268.3314606741574
90,-2033.0,0,300,0.7630697687590515,-2265.7166666666667
91,-1813.0,0,300,0.7607805594527743,-2260.7417582417584
92,-2162.0,0,300,0.7584982177744161,-2259.6684782608695
93,-2095.0,0,300,0.7562227231210928,-2257.8978494623657
94,-1924.0,0,300,0.7539540549517295,-2254.345744680851
95,-1814.5,0,300,0.7516921927868743,-2249.7157894736843
96,-1374.0,0,300,0.7494371162085136,-2240.59375
97,-1791.0,0,300,0.747188804859888,-2235.958762886598
98,-1924.5,0,300,0.7449472384453084,-2232.780612244898
99,-2214.5,0,300,0.7427123967299725,-2232.59595959596
100,-1759.0,0,300,0.7404842595397826,-2227.86
101,-1779.5,0,300,0.7382628067611632,-2220.445
102,-1836.5,0,300,0.7360480183408797,-2211.885
103,-1574.0,0,300,0.7338398742858571,-2199.175
104,-1670.5,0,300,0.7316383546629995,-2192.97
105,-1854.5,0,300,0.7294434395990105,-2182.67
106,-1952.5,0,300,0.7272551092802134,-2177.58
